name,amenity,country,iso3,source,latitude,longitude,operator,addr_city,building
,school,Burkina Faso,BFA,OSM,13.21804,-1.63802,,,
,school,Burkina Faso,BFA,OSM,13.39532,-1.49449,,,
,school,Burkina Faso,BFA,OSM,13.28178,-1.47377,,,
,school,Burkina Faso,BFA,OSM,13.26876,-1.30739,,,
,school,Burkina Faso,BFA,OSM,13.25672,-1.26237,,,
,school,Burkina Faso,BFA,OSM,13.25629,-1.25679,,,
,school,Burkina Faso,BFA,OSM,13.23496,-1.53443,,,
,school,Burkina Faso,BFA,OSM,13.21247,-1.52146,,,
,school,Burkina Faso,BFA,OSM,13.14971,-1.63018,,,
,school,Burkina Faso,BFA,OSM,13.41604,-1.12848,,,
,school,Burkina Faso,BFA,OSM,13.41553,-1.12859,,,
,school,Burkina Faso,BFA,OSM,13.27127,-1.08625,,,
,school,Burkina Faso,BFA,OSM,13.1976,-1.11935,,,
,school,Burkina Faso,BFA,OSM,13.22502,-1.11478,,,
,school,Burkina Faso,BFA,OSM,13.21767,-1.21141,,,
,school,Burkina Faso,BFA,OSM,13.18836,-1.16853,,,
,school,Burkina Faso,BFA,OSM,13.18837,-1.16826,,,
,school,Burkina Faso,BFA,OSM,13.13332,-1.1255,,,
,school,Burkina Faso,BFA,OSM,13.21934,-1.02588,,,
,school,Burkina Faso,BFA,OSM,13.03632,-0.95564,,,
,school,Burkina Faso,BFA,OSM,13.03621,-0.95529,,,
,school,Burkina Faso,BFA,OSM,12.99485,-0.95165,,,
,school,Burkina Faso,BFA,OSM,12.99481,-0.952,,,
,school,Burkina Faso,BFA,OSM,13.06699,-1.16068,,,
,school,Burkina Faso,BFA,OSM,12.70098,-0.91767,,,
,school,Burkina Faso,BFA,OSM,12.65835,-0.88145,,,
,school,Burkina Faso,BFA,OSM,12.77298,-1.31098,,,
,school,Burkina Faso,BFA,OSM,12.96913,-1.30925,,,
,school,Burkina Faso,BFA,OSM,12.95004,-1.26694,,,
,school,Burkina Faso,BFA,OSM,12.97645,-1.49254,,,
,school,Burkina Faso,BFA,OSM,12.98382,-1.39674,,,
,school,Burkina Faso,BFA,OSM,12.99269,-1.73717,,,
,school,Burkina Faso,BFA,OSM,12.97356,-1.74726,,,
,school,Burkina Faso,BFA,OSM,13.01268,-1.7174,,,
,school,Burkina Faso,BFA,OSM,12.96875,-2.22264,,,
,school,Burkina Faso,BFA,OSM,12.26086,-1.57713,,,
,school,Burkina Faso,BFA,OSM,13.17396,-1.6324,,,
,school,Burkina Faso,BFA,OSM,12.66971,-0.58439,,,
,school,Burkina Faso,BFA,OSM,12.73363,-0.733,,,
,school,Burkina Faso,BFA,OSM,12.66943,-0.58429,,,
,school,Burkina Faso,BFA,OSM,12.25083,-1.53888,,,
,school,Burkina Faso,BFA,OSM,12.2474,-1.54218,,,
,school,Burkina Faso,BFA,OSM,11.21862,-4.3104,,,
,school,Burkina Faso,BFA,OSM,12.19113,-1.547,,,
,kindergarten,Burkina Faso,BFA,OSM,12.20286,-1.55767,,,
,school,Burkina Faso,BFA,OSM,12.73349,-1.30962,,,
,school,Burkina Faso,BFA,OSM,12.58296,-1.23523,,,
,school,Burkina Faso,BFA,OSM,12.6159,-0.9607,,,
,school,Burkina Faso,BFA,OSM,12.62682,-0.98257,,,
,school,Burkina Faso,BFA,OSM,12.40166,-0.63643,,,
,school,Burkina Faso,BFA,OSM,12.35553,-0.74312,,,
,school,Burkina Faso,BFA,OSM,13.04348,-1.18168,,,
,school,Burkina Faso,BFA,OSM,12.20098,-0.49771,,,
,school,Burkina Faso,BFA,OSM,12.35634,-0.40655,,,
,school,Burkina Faso,BFA,OSM,12.40133,-0.40986,,,
,school,Burkina Faso,BFA,OSM,12.29389,-0.41193,,,
,school,Burkina Faso,BFA,OSM,12.32675,-0.42416,,,
,school,Burkina Faso,BFA,OSM,12.65496,-0.58301,,,
,school,Burkina Faso,BFA,OSM,12.65562,-0.58318,,,
,school,Burkina Faso,BFA,OSM,12.60724,-0.64689,,,
,school,Burkina Faso,BFA,OSM,12.63668,-0.63373,,,
,school,Burkina Faso,BFA,OSM,12.81119,-0.97202,,,
,school,Burkina Faso,BFA,OSM,12.75391,-0.77263,,,
,school,Burkina Faso,BFA,OSM,12.80738,-0.91178,,,
,school,Burkina Faso,BFA,OSM,12.80037,-0.90345,,,
,school,Burkina Faso,BFA,OSM,12.80779,-0.88874,,,
,university,Burkina Faso,BFA,OSM,12.39441,-1.50227,,,
,school,Burkina Faso,BFA,OSM,12.34944,-0.44148,,,
,school,Burkina Faso,BFA,OSM,12.29478,-0.44626,,,
,school,Burkina Faso,BFA,OSM,12.29423,-0.44622,,,
,school,Burkina Faso,BFA,OSM,12.34945,-0.44181,,,
,school,Burkina Faso,BFA,OSM,12.87486,0.05345,,,
,school,Burkina Faso,BFA,OSM,12.87443,0.04709,,,
,school,Burkina Faso,BFA,OSM,12.93027,-0.00014,,,
,school,Burkina Faso,BFA,OSM,12.92955,-9e-05,,,
,school,Burkina Faso,BFA,OSM,12.78302,-0.07191,,,
,school,Burkina Faso,BFA,OSM,12.27297,-0.52438,,,
,school,Burkina Faso,BFA,OSM,12.27051,-0.55905,,,
,school,Burkina Faso,BFA,OSM,12.27108,-0.55898,,,
,school,Burkina Faso,BFA,OSM,12.27297,-0.52406,,,
,school,Burkina Faso,BFA,OSM,12.2099,-0.51858,,,
,school,Burkina Faso,BFA,OSM,12.20055,-0.49759,,,
,school,Burkina Faso,BFA,OSM,12.18603,-0.40617,,,
,school,Burkina Faso,BFA,OSM,12.18649,-0.4061,,,
,school,Burkina Faso,BFA,OSM,12.11929,-0.16002,,,
,school,Burkina Faso,BFA,OSM,12.15529,-0.27248,,,
,school,Burkina Faso,BFA,OSM,12.15477,-0.27252,,,
,school,Burkina Faso,BFA,OSM,12.34444,-0.24637,,,
,school,Burkina Faso,BFA,OSM,12.3318,-0.2504,,,
,school,Burkina Faso,BFA,OSM,12.33081,-0.27946,,,
,school,Burkina Faso,BFA,OSM,12.94915,-0.89718,,,
,school,Burkina Faso,BFA,OSM,12.7709,-0.70325,,,
,school,Burkina Faso,BFA,OSM,12.77539,-0.70672,,,
,school,Burkina Faso,BFA,OSM,12.77001,-0.70327,,,
,school,Burkina Faso,BFA,OSM,12.83374,-0.64197,,,
,school,Burkina Faso,BFA,OSM,12.84204,-0.49074,,,
,school,Burkina Faso,BFA,OSM,12.87644,-0.48744,,,
,school,Burkina Faso,BFA,OSM,12.87647,-0.48702,,,
,school,Burkina Faso,BFA,OSM,10.47056,-4.99562,,,
,school,Burkina Faso,BFA,OSM,10.47974,-5.00385,,,
,school,Burkina Faso,BFA,OSM,10.47128,-4.99603,,,
,school,Burkina Faso,BFA,OSM,10.47126,-4.99575,,,
,school,Burkina Faso,BFA,OSM,10.47341,-4.99593,,,
,school,Burkina Faso,BFA,OSM,10.47412,-4.99584,,,
,school,Burkina Faso,BFA,OSM,10.47056,-4.99591,,,
,school,Burkina Faso,BFA,OSM,12.85248,-0.37868,,,
,school,Burkina Faso,BFA,OSM,12.94908,-0.39252,,,
,school,Burkina Faso,BFA,OSM,12.91128,-0.36017,,,
,school,Burkina Faso,BFA,OSM,12.64279,-0.08995,,,
,school,Burkina Faso,BFA,OSM,12.612,-0.05764,,,
,school,Burkina Faso,BFA,OSM,12.65175,0.16068,,,
,school,Burkina Faso,BFA,OSM,12.65182,0.16008,,,
,school,Burkina Faso,BFA,OSM,12.77503,-0.70677,,,
,school,Burkina Faso,BFA,OSM,12.877,-0.74793,,,
,school,Burkina Faso,BFA,OSM,12.98131,-0.23412,,,
,school,Burkina Faso,BFA,OSM,12.9815,-0.20751,,,
,school,Burkina Faso,BFA,OSM,12.98799,-0.36353,,,
,school,Burkina Faso,BFA,OSM,13.48574,-0.18973,,,
,school,Burkina Faso,BFA,OSM,12.85299,-0.37859,,,
,school,Burkina Faso,BFA,OSM,12.94068,-0.43594,,,
,school,Burkina Faso,BFA,OSM,12.90661,-0.42569,,,
,school,Burkina Faso,BFA,OSM,12.9277,-0.13761,,,
,school,Burkina Faso,BFA,OSM,12.92859,-0.13782,,,
,school,Burkina Faso,BFA,OSM,12.43652,-0.33231,,,
,school,Burkina Faso,BFA,OSM,12.41488,-0.34334,,,
,school,Burkina Faso,BFA,OSM,12.52633,-0.40315,,,
,school,Burkina Faso,BFA,OSM,12.52628,-0.40379,,,
,school,Burkina Faso,BFA,OSM,12.71317,-0.19459,,,
,school,Burkina Faso,BFA,OSM,12.66506,-0.11213,,,
,school,Burkina Faso,BFA,OSM,12.66506,-0.1125,,,
,school,Burkina Faso,BFA,OSM,13.0154,-0.42529,,,
,school,Burkina Faso,BFA,OSM,13.03975,-0.45091,,,
,school,Burkina Faso,BFA,OSM,12.9856,-0.43945,,,
,school,Burkina Faso,BFA,OSM,12.74354,0.33562,,,
,school,Burkina Faso,BFA,OSM,13.41861,-0.65687,,,
,school,Burkina Faso,BFA,OSM,13.71718,-1.07953,,,
,school,Burkina Faso,BFA,OSM,10.45921,-5.29835,,,
,school,Burkina Faso,BFA,OSM,10.45825,-5.29832,,,
,school,Burkina Faso,BFA,OSM,13.79979,-1.1558,,,
,school,Burkina Faso,BFA,OSM,13.34466,-0.95078,,,
,school,Burkina Faso,BFA,OSM,13.20925,-0.85309,,,
,school,Burkina Faso,BFA,OSM,13.2495,-0.88877,,,
,school,Burkina Faso,BFA,OSM,12.96709,-0.21367,,,
,school,Burkina Faso,BFA,OSM,12.98206,-0.20763,,,
,school,Burkina Faso,BFA,OSM,13.47862,-0.26885,,,
,school,Burkina Faso,BFA,OSM,13.42152,-0.21164,,,
,school,Burkina Faso,BFA,OSM,13.37687,-0.15536,,,
,school,Burkina Faso,BFA,OSM,13.27947,-0.18322,,,
,school,Burkina Faso,BFA,OSM,13.19682,-0.27004,,,
,school,Burkina Faso,BFA,OSM,13.18621,-0.27767,,,
,school,Burkina Faso,BFA,OSM,13.21384,-0.25353,,,
,school,Burkina Faso,BFA,OSM,13.28723,-0.30376,,,
,school,Burkina Faso,BFA,OSM,13.17274,-0.50564,,,
,school,Burkina Faso,BFA,OSM,13.11699,-0.37411,,,
,school,Burkina Faso,BFA,OSM,13.15166,-0.38437,,,
,school,Burkina Faso,BFA,OSM,13.07759,-0.36896,,,
,school,Burkina Faso,BFA,OSM,11.08473,0.58149,,,
,school,Burkina Faso,BFA,OSM,10.71743,-5.34036,,,
,school,Burkina Faso,BFA,OSM,10.71747,-5.34006,,,
,school,Burkina Faso,BFA,OSM,11.07813,-4.76235,,,
,school,Burkina Faso,BFA,OSM,11.03782,-4.76814,,,
,school,Burkina Faso,BFA,OSM,13.07241,-3.0659,,,
,school,Burkina Faso,BFA,OSM,10.98189,-5.01375,,,
,school,Burkina Faso,BFA,OSM,12.96756,-0.45033,,,
,school,Burkina Faso,BFA,OSM,13.14115,-0.47759,,,
,school,Burkina Faso,BFA,OSM,13.24078,-0.45305,,,
,school,Burkina Faso,BFA,OSM,12.10872,-2.3236,,,
,school,Burkina Faso,BFA,OSM,12.108,-2.32339,,,
,school,Burkina Faso,BFA,OSM,11.74719,-2.06738,,,
,school,Burkina Faso,BFA,OSM,11.75452,-2.07446,,,
,school,Burkina Faso,BFA,OSM,12.38141,-0.60497,,,
,school,Burkina Faso,BFA,OSM,12.57371,-3.96561,,,
,school,Burkina Faso,BFA,OSM,10.98964,-4.91228,,,
,school,Burkina Faso,BFA,OSM,10.97909,-4.85926,,,
,school,Burkina Faso,BFA,OSM,10.9822,-5.01018,,,
,school,Burkina Faso,BFA,OSM,10.98967,-4.9126,,,
,school,Burkina Faso,BFA,OSM,10.98193,-5.01342,,,
,school,Burkina Faso,BFA,OSM,10.55269,-5.16259,,,
,school,Burkina Faso,BFA,OSM,10.55273,-5.16214,,,
,school,Burkina Faso,BFA,OSM,10.58262,-5.25801,,,
,school,Burkina Faso,BFA,OSM,10.63233,-5.2133,,,
,school,Burkina Faso,BFA,OSM,10.48237,-5.31434,,,
,school,Burkina Faso,BFA,OSM,10.63227,-5.21359,,,
,school,Burkina Faso,BFA,OSM,10.48232,-5.31465,,,
,school,Burkina Faso,BFA,OSM,10.62327,-5.24042,,,
,school,Burkina Faso,BFA,OSM,12.99984,-3.9456,,,
,school,Burkina Faso,BFA,OSM,12.99976,-3.94589,,,
,school,Burkina Faso,BFA,OSM,12.35549,-3.43247,,,
,school,Burkina Faso,BFA,OSM,10.84909,-2.92531,,,
,school,Burkina Faso,BFA,OSM,10.84271,-2.93739,,,
,school,Burkina Faso,BFA,OSM,10.74412,-4.15144,,,
,school,Burkina Faso,BFA,OSM,10.69483,-4.21628,,,
,school,Burkina Faso,BFA,OSM,11.20538,-4.31764,,,
,school,Burkina Faso,BFA,OSM,11.20971,-4.3201,,,
,school,Burkina Faso,BFA,OSM,11.19867,-4.32363,,,
,school,Burkina Faso,BFA,OSM,10.88869,-3.26201,,,
,school,Burkina Faso,BFA,OSM,10.8888,-3.2616,,,
,school,Burkina Faso,BFA,OSM,12.40652,-1.45656,,,
,school,Burkina Faso,BFA,OSM,11.20692,-4.43712,,,
,school,Burkina Faso,BFA,OSM,12.32672,-1.56045,,,
,school,Burkina Faso,BFA,OSM,10.98215,-5.00984,,,
,school,Burkina Faso,BFA,OSM,10.97909,-4.85952,,,
,school,Burkina Faso,BFA,OSM,10.65442,-2.94612,,,
,school,Burkina Faso,BFA,OSM,10.38726,-3.16628,,,
,school,Burkina Faso,BFA,OSM,10.51677,-3.07791,,,
,school,Burkina Faso,BFA,OSM,10.47618,-3.09492,,,
,school,Burkina Faso,BFA,OSM,10.4355,-3.12777,,,
,school,Burkina Faso,BFA,OSM,10.42795,-3.0682,,,
,school,Burkina Faso,BFA,OSM,10.403,-2.84225,,,
,school,Burkina Faso,BFA,OSM,11.17378,-4.27382,,,
,school,Burkina Faso,BFA,OSM,10.93922,-3.38313,,,
,school,Burkina Faso,BFA,OSM,10.76171,-3.10911,,,
,school,Burkina Faso,BFA,OSM,10.94814,-2.92111,,,
,school,Burkina Faso,BFA,OSM,10.84731,-2.92295,,,
,school,Burkina Faso,BFA,OSM,11.3334,-3.91612,,,
,school,Burkina Faso,BFA,OSM,11.29446,-3.94753,,,
,school,Burkina Faso,BFA,OSM,10.93479,-2.85567,,,
,school,Burkina Faso,BFA,OSM,10.94594,-2.89851,,,
,school,Burkina Faso,BFA,OSM,11.11437,-2.93045,,,
,school,Burkina Faso,BFA,OSM,11.11578,-2.93323,,,
,school,Burkina Faso,BFA,OSM,11.11722,-3.11356,,,
,school,Burkina Faso,BFA,OSM,11.10518,-3.17916,,,
,school,Burkina Faso,BFA,OSM,10.9781,-3.24384,,,
,school,Burkina Faso,BFA,OSM,10.97514,-3.24263,,,
,school,Burkina Faso,BFA,OSM,11.33126,-4.12095,,,
,school,Burkina Faso,BFA,OSM,11.36282,-4.09566,,,
,school,Burkina Faso,BFA,OSM,10.40023,-2.94679,,,
,school,Burkina Faso,BFA,OSM,10.40565,-2.96962,,,
,school,Burkina Faso,BFA,OSM,10.44782,-2.98412,,,
,school,Burkina Faso,BFA,OSM,11.80813,-2.67244,,,
,school,Burkina Faso,BFA,OSM,11.85911,-2.97528,,,
,school,Burkina Faso,BFA,OSM,11.38109,-3.61323,,,
,school,Burkina Faso,BFA,OSM,11.29672,-3.52631,,,
,school,Burkina Faso,BFA,OSM,11.20356,-3.81033,,,
,school,Burkina Faso,BFA,OSM,10.77159,-3.47437,,,
,school,Burkina Faso,BFA,OSM,11.08837,-3.93738,,,
,school,Burkina Faso,BFA,OSM,11.15517,-4.15843,,,
,school,Burkina Faso,BFA,OSM,11.19463,-3.90952,,,
,school,Burkina Faso,BFA,OSM,11.307,-3.92273,,,
,school,Burkina Faso,BFA,OSM,12.11627,-1.74665,,,
,school,Burkina Faso,BFA,OSM,11.24778,-4.02952,,,
,school,Burkina Faso,BFA,OSM,11.30723,-4.12552,,,
,school,Burkina Faso,BFA,OSM,11.32029,-4.12749,,,
,school,Burkina Faso,BFA,OSM,11.30893,-4.0853,,,
,school,Burkina Faso,BFA,OSM,11.41812,-4.24918,,,
,school,Burkina Faso,BFA,OSM,11.97546,-3.42744,,,
,school,Burkina Faso,BFA,OSM,12.11022,-3.57094,,,
,school,Burkina Faso,BFA,OSM,12.06286,-3.43017,,,
,school,Burkina Faso,BFA,OSM,12.24219,-3.536,,,
,school,Burkina Faso,BFA,OSM,11.8441,-3.76944,,,
,school,Burkina Faso,BFA,OSM,11.7051,-3.84583,,,
,school,Burkina Faso,BFA,OSM,11.60624,-3.94631,,,
,school,Burkina Faso,BFA,OSM,11.30304,-4.17191,,,
,school,Burkina Faso,BFA,OSM,11.19698,-4.28034,,,
,school,Burkina Faso,BFA,OSM,11.18842,-4.28045,,,
,school,Burkina Faso,BFA,OSM,11.13704,-4.2807,,,
,school,Burkina Faso,BFA,OSM,11.41616,-4.04608,,,
,school,Burkina Faso,BFA,OSM,11.07298,-2.0373,,,
,school,Burkina Faso,BFA,OSM,11.08542,-2.11148,,,
,school,Burkina Faso,BFA,OSM,11.03641,-2.08919,,,
,school,Burkina Faso,BFA,OSM,11.00156,-2.08357,,,
,school,Burkina Faso,BFA,OSM,11.06672,-2.15613,,,
,school,Burkina Faso,BFA,OSM,11.35957,-2.25479,,,
,school,Burkina Faso,BFA,OSM,11.35971,-2.16635,,,
,school,Burkina Faso,BFA,OSM,11.78466,-1.36191,,,
,school,Burkina Faso,BFA,OSM,12.0566,-1.59804,,,
,school,Burkina Faso,BFA,OSM,12.21121,-1.81864,,,
,school,Burkina Faso,BFA,OSM,12.17601,-1.80051,,,
,school,Burkina Faso,BFA,OSM,11.17121,0.8364,,,
,school,Burkina Faso,BFA,OSM,11.1574,0.71433,,,
,school,Burkina Faso,BFA,OSM,11.23878,0.71519,,,
,school,Burkina Faso,BFA,OSM,11.24562,0.69904,,,
,school,Burkina Faso,BFA,OSM,11.79782,0.43335,,,
,school,Burkina Faso,BFA,OSM,12.32333,-1.57205,,,
,school,Burkina Faso,BFA,OSM,12.32122,-1.5746,,,
,school,Burkina Faso,BFA,OSM,12.23569,-1.72574,,,
,school,Burkina Faso,BFA,OSM,12.27006,-1.70342,,,
,school,Burkina Faso,BFA,OSM,12.2973,-1.7696,,,
,school,Burkina Faso,BFA,OSM,12.25891,-2.05764,,,
,school,Burkina Faso,BFA,OSM,12.25243,-2.14118,,,
,school,Burkina Faso,BFA,OSM,12.27375,-2.37021,,,
,school,Burkina Faso,BFA,OSM,12.25872,-2.37635,,,
,school,Burkina Faso,BFA,OSM,12.24135,-2.36399,,,
,school,Burkina Faso,BFA,OSM,11.11996,-4.37632,,,
,school,Burkina Faso,BFA,OSM,12.33155,-1.52968,,,
,school,Burkina Faso,BFA,OSM,12.32246,-1.51196,,,
,school,Burkina Faso,BFA,OSM,12.32315,-1.51559,,,
,school,Burkina Faso,BFA,OSM,13.99146,-1.63822,,,
,school,Burkina Faso,BFA,OSM,14.2425,-1.5099,,,
,school,Burkina Faso,BFA,OSM,14.27946,-1.44811,,,
,school,Burkina Faso,BFA,OSM,13.16681,-2.47605,,,
,school,Burkina Faso,BFA,OSM,13.20825,-2.3884,,,
,school,Burkina Faso,BFA,OSM,13.16663,-2.43468,,,
,school,Burkina Faso,BFA,OSM,14.49236,-0.11278,,,
,school,Burkina Faso,BFA,OSM,11.07783,-4.34055,,,
,school,Burkina Faso,BFA,OSM,11.08788,-4.36166,,,
,school,Burkina Faso,BFA,OSM,12.40192,-1.43668,,,
,school,Burkina Faso,BFA,OSM,11.86146,1.69977,,,
,school,Burkina Faso,BFA,OSM,11.79571,1.73519,,,
,school,Burkina Faso,BFA,OSM,12.40678,-1.51263,,,
,school,Burkina Faso,BFA,OSM,13.0812,-1.07655,,,
,school,Burkina Faso,BFA,OSM,13.08281,-1.07867,,,
,school,Burkina Faso,BFA,OSM,12.74887,-1.30691,,,
,school,Burkina Faso,BFA,OSM,12.71106,-1.31905,,,
,school,Burkina Faso,BFA,OSM,14.70713,-0.8279,,,
,school,Burkina Faso,BFA,OSM,12.82573,-1.05609,,,
,school,Burkina Faso,BFA,OSM,14.36267,-0.1445,,,
,school,Burkina Faso,BFA,OSM,11.18648,-4.31062,,,
,school,Burkina Faso,BFA,OSM,11.18718,-4.31063,,,
,school,Burkina Faso,BFA,OSM,11.18654,-4.31109,,,
,school,Burkina Faso,BFA,OSM,11.18692,-4.3111,,,
,school,Burkina Faso,BFA,OSM,11.18713,-4.31031,,,
,school,Burkina Faso,BFA,OSM,11.18736,-4.31498,,,
,school,Burkina Faso,BFA,OSM,11.18679,-4.31507,,,
,school,Burkina Faso,BFA,OSM,12.38474,-1.45768,,,
,school,Burkina Faso,BFA,OSM,12.63424,-1.31304,,,
,school,Burkina Faso,BFA,OSM,12.61174,-1.31523,,,
,school,Burkina Faso,BFA,OSM,12.60232,-1.31736,,,
,school,Burkina Faso,BFA,OSM,12.60203,-1.35952,,,
,school,Burkina Faso,BFA,OSM,11.20046,0.32517,,,
,school,Burkina Faso,BFA,OSM,11.08765,0.22809,,,
,school,Burkina Faso,BFA,OSM,11.16869,0.15805,,,
,school,Burkina Faso,BFA,OSM,10.91752,-4.05691,,,
,school,Burkina Faso,BFA,OSM,10.8214,-4.08409,,,
,school,Burkina Faso,BFA,OSM,11.09936,-2.01549,,,
,school,Burkina Faso,BFA,OSM,11.55832,-2.4499,,,
,school,Burkina Faso,BFA,OSM,11.26711,-2.26068,,,
,school,Burkina Faso,BFA,OSM,11.19527,-0.57599,,,
,school,Burkina Faso,BFA,OSM,12.36982,-1.59445,,,
,school,Burkina Faso,BFA,OSM,12.37607,-1.59294,,,
,school,Burkina Faso,BFA,OSM,12.37823,-1.58538,,,
,school,Burkina Faso,BFA,OSM,10.61183,-5.10734,,,
,school,Burkina Faso,BFA,OSM,10.62144,-5.0831,,,
,school,Burkina Faso,BFA,OSM,10.56088,-5.03225,,,
,school,Burkina Faso,BFA,OSM,10.6145,-5.1006,,,
,school,Burkina Faso,BFA,OSM,10.54987,-5.04541,,,
,school,Burkina Faso,BFA,OSM,11.16959,-2.16378,,,
,school,Burkina Faso,BFA,OSM,12.00325,-1.16194,,,
,school,Burkina Faso,BFA,OSM,12.36304,-1.54577,,,
,school,Burkina Faso,BFA,OSM,13.97152,-1.72749,,,
,school,Burkina Faso,BFA,OSM,13.9716,-1.72688,,,
,school,Burkina Faso,BFA,OSM,13.83003,-1.60318,,,
,school,Burkina Faso,BFA,OSM,13.82089,-1.28841,,,
,school,Burkina Faso,BFA,OSM,13.71,-1.1526,,,
,school,Burkina Faso,BFA,OSM,13.83038,-1.60297,,,
,school,Burkina Faso,BFA,OSM,12.56167,-1.30156,,,
,school,Burkina Faso,BFA,OSM,12.55828,-1.27972,,,
,school,Burkina Faso,BFA,OSM,12.25338,-2.33956,,,
,school,Burkina Faso,BFA,OSM,12.60165,-2.36538,,,
,school,Burkina Faso,BFA,OSM,10.6154,-5.10095,,,
,school,Burkina Faso,BFA,OSM,10.75624,-5.01246,,,
,school,Burkina Faso,BFA,OSM,10.7562,-5.0129,,,
,school,Burkina Faso,BFA,OSM,10.67028,-4.97891,,,
,school,Burkina Faso,BFA,OSM,10.67541,-4.97923,,,
,school,Burkina Faso,BFA,OSM,10.62098,-5.12282,,,
,school,Burkina Faso,BFA,OSM,10.67539,-4.97956,,,
,school,Burkina Faso,BFA,OSM,10.67017,-4.97925,,,
,school,Burkina Faso,BFA,OSM,10.61274,-5.10702,,,
,school,Burkina Faso,BFA,OSM,12.91408,-1.0791,,,
,school,Burkina Faso,BFA,OSM,12.32041,-1.42889,,,
,school,Burkina Faso,BFA,OSM,14.4391,-0.75756,,,
,school,Burkina Faso,BFA,OSM,14.08667,-2.43755,,,
,school,Burkina Faso,BFA,OSM,10.56066,-5.03217,,,
,school,Burkina Faso,BFA,OSM,12.39557,-1.46976,,,
,school,Burkina Faso,BFA,OSM,12.38411,-1.47672,,,
,school,Burkina Faso,BFA,OSM,12.34583,-1.54167,,,
,school,Burkina Faso,BFA,OSM,12.38579,-1.57766,,,
,school,Burkina Faso,BFA,OSM,12.38665,-1.57926,,,
,school,Burkina Faso,BFA,OSM,10.63748,-4.75342,,,
,school,Burkina Faso,BFA,OSM,12.25397,-2.3396,,,
,school,Burkina Faso,BFA,OSM,12.4602,-1.31497,,,
,school,Burkina Faso,BFA,OSM,12.46043,-1.3148,,,
,school,Burkina Faso,BFA,OSM,12.33069,-1.47282,,,
,kindergarten,Burkina Faso,BFA,OSM,10.63724,-4.73264,,,
,school,Burkina Faso,BFA,OSM,14.03443,-0.03559,,,
,school,Burkina Faso,BFA,OSM,10.63924,-4.73197,,,
,school,Burkina Faso,BFA,OSM,10.63382,-4.76851,,,
,school,Burkina Faso,BFA,OSM,12.25686,-2.30584,,,
,school,Burkina Faso,BFA,OSM,13.03417,0.73431,,,
,school,Burkina Faso,BFA,OSM,12.87044,0.66734,,,
,school,Burkina Faso,BFA,OSM,12.98481,0.51147,,,
,school,Burkina Faso,BFA,OSM,12.79075,0.45675,,,
,school,Burkina Faso,BFA,OSM,14.01634,-0.01347,,,
,school,Burkina Faso,BFA,OSM,13.37076,-2.37001,,,
,school,Burkina Faso,BFA,OSM,13.36536,-2.36977,,,
,school,Burkina Faso,BFA,OSM,13.34567,-2.37574,,,
,school,Burkina Faso,BFA,OSM,13.36748,-2.39413,,,
,kindergarten,Burkina Faso,BFA,OSM,12.54567,-1.65212,,,
,kindergarten,Burkina Faso,BFA,OSM,12.53023,-1.77076,,,
,school,Burkina Faso,BFA,OSM,14.67415,-0.06206,,,
,kindergarten,Burkina Faso,BFA,OSM,12.07121,-1.34486,,,
,kindergarten,Burkina Faso,BFA,OSM,11.36939,-1.37672,,,
,kindergarten,Burkina Faso,BFA,OSM,13.42193,-2.30776,,,
,kindergarten,Burkina Faso,BFA,OSM,13.38384,-2.3457,,,
,school,Burkina Faso,BFA,OSM,11.75073,-5.01234,,,
,school,Burkina Faso,BFA,OSM,11.81981,-4.72785,,,
,school,Burkina Faso,BFA,OSM,11.53652,-4.88724,,,
,school,Burkina Faso,BFA,OSM,11.8871,-4.72864,,,
,school,Burkina Faso,BFA,OSM,11.79897,-0.71915,,,
,school,Burkina Faso,BFA,OSM,11.05714,-4.25559,,,
,kindergarten,Burkina Faso,BFA,OSM,12.3861,-1.50136,,,
,kindergarten,Burkina Faso,BFA,OSM,12.37186,-1.52198,,,
,school,Burkina Faso,BFA,OSM,14.24258,-1.51027,,,
,school,Burkina Faso,BFA,OSM,14.27956,-1.44768,,,
,school,Burkina Faso,BFA,OSM,14.36634,-1.81327,,,
,school,Burkina Faso,BFA,OSM,14.40113,-1.87315,,,
,school,Burkina Faso,BFA,OSM,12.42141,-1.5515,,,
,school,Burkina Faso,BFA,OSM,12.59297,1.89236,,,
,school,Burkina Faso,BFA,OSM,11.1528,-3.05783,,,
,school,Burkina Faso,BFA,OSM,11.88928,-4.67488,,,
,school,Burkina Faso,BFA,OSM,11.54928,-4.91804,,,
,school,Burkina Faso,BFA,OSM,11.82791,-4.82049,,,
,school,Burkina Faso,BFA,OSM,11.4964,-4.72399,,,
,school,Burkina Faso,BFA,OSM,11.80299,-5.25205,,,
,school,Burkina Faso,BFA,OSM,11.55553,-4.57361,,,
,school,Burkina Faso,BFA,OSM,11.89212,-5.01728,,,
,school,Burkina Faso,BFA,OSM,11.61864,-4.79512,,,
,school,Burkina Faso,BFA,OSM,11.76744,-4.99804,,,
,school,Burkina Faso,BFA,OSM,11.82586,-4.73464,,,
,school,Burkina Faso,BFA,OSM,11.77772,-4.70772,,,
,school,Burkina Faso,BFA,OSM,11.50619,-4.90896,,,
,school,Burkina Faso,BFA,OSM,11.79661,-5.21098,,,
,school,Burkina Faso,BFA,OSM,11.90717,-4.96485,,,
